province,municipality,id,primary,secondary,lat,lng,precise,contact
Batangas,SAN LUIS,"SAN LUIS, Batangas",COMELEC Office SAN LUIS,"OEO Annex Bldg., Mun. Govt of San Luis",13.8549614,120.9162263,TRUE,9081010053
Batangas,SAN NICOLAS,"SAN NICOLAS, Batangas",COMELEC Office SAN NICOLAS,"OEO Mun. Bldg., JP Laurel Pob., San Nicolas",13.9299197,120.9521778,TRUE,0917 311 4307
Batangas,SAN PASCUAL,"SAN PASCUAL, Batangas",COMELEC Office SAN PASCUAL,"OEO, MHO Bldf. Office, San Pascual",13.7844912,121.0302229,FALSE,(043) 7260393
Batangas,SANTA TERESITA,"SANTA TERESITA, Batangas",COMELEC Office SANTA TERESITA,"OEO, Mun. Bldg. Pob. 1, Sta. Teresita",13.8694631,120.9766388,TRUE,
Batangas,SANTO TOMAS,"SANTO TOMAS, Batangas",COMELEC Office SANTO TOMAS,"OEO, Mun. Bldg. Brgy. 1, Sto. Tomas",14.1078443,121.1453304,TRUE,(043) 4064125
Batangas,TAAL,"TAAL, Batangas",COMELEC Office TAAL,"OEO, 2nd Flr. Mun. Bldg., Pob. 7, Taal",13.8801817,120.9232723,TRUE,9175051207
Batangas,TALISAY,"TALISAY, Batangas",COMELEC Office TALISAY,"OEO, Mun. Bldg. Pob., Talisay",14.0939348,121.0218094,TRUE,(043)4954181
Batangas,TANAUAN CITY,"TANAUAN CITY, Batangas",COMELEC Office TANAUAN CITY,"OEO Grnd. Flr., Legislative Bldg. Pob. 3, Tanauan City",14.0853283,121.1528222,FALSE,(043)7784606/(043) 321 6829
Batangas,TAYSAN,"TAYSAN, Batangas",COMELEC Office TAYSAN,"OEO, Igmedio Sulit Sr. St., Cor. Bonifacio St., Pob. West, Taysan",13.7976856,121.1889935,FALSE,
Batangas,TINGLOY,"TINGLOY, Batangas",COMELEC Office TINGLOY,"OEO, Mun. Cmpd., Pob. 15, Tingloy",13.6600501,120.8710659,TRUE,
Batangas,TUY,"TUY, Batangas",COMELEC Office TUY,"OEO Mun. Hall Cor. Burgos St., Tuy",14.0189603,120.7300234,TRUE,
Benguet,ATOK,"ATOK, Benguet",COMELEC Office ATOK,"Municipal Hall, Sayangan, Paoay, Atok",16.6284453,120.7693666,TRUE,9518759525
Benguet,BAGUIO CITY,"BAGUIO CITY, Benguet",COMELEC Office BAGUIO CITY,"COMELEC Compound, Governor Pack Road, Baguio City",16.412007,120.5933937,FALSE,(074) 4221991
Benguet,BAKUN,"BAKUN, Benguet",COMELEC Office BAKUN,"Municipal Hall, Ampusongan, Bakun",16.7921592,120.6611325,TRUE,9129418024
Benguet,BOKOD,"BOKOD, Benguet",COMELEC Office BOKOD,"Municipal Hall, Poblacion, Bokod",16.4908636,120.8298308,TRUE,9294645115
Benguet,BUGUIAS,"BUGUIAS, Benguet",COMELEC Office BUGUIAS,"Municipal Hall, Abatan, Buguias",16.8019477,120.8213833,TRUE,9479791001
Benguet,ITOGON,"ITOGON, Benguet",COMELEC Office ITOGON,"Municipal Hall, Poblacion, Itogon",16.3638539,120.677349,TRUE,09464316640/ 09153262314
Benguet,KABAYAN,"KABAYAN, Benguet",COMELEC Office KABAYAN,"Municipal Hall, Central Poblacion, Kabayan",16.623226,120.8384772,TRUE,09196547704/ 09309795977
Benguet,KAPANGAN,"KAPANGAN, Benguet",COMELEC Office KAPANGAN,"Municipal Hall, Lomon, Kapangan",16.5751112,120.597927,TRUE,9152045161
Benguet,KIBUNGAN,"KIBUNGAN, Benguet",COMELEC Office KIBUNGAN,"Municipal Hall, , Tamogo, Poblacion, Kibungan",16.6950155,120.6550855,TRUE,9559334268
Benguet,LA TRINIDAD,"LA TRINIDAD, Benguet",COMELEC Office LA TRINIDAD,"2nd Flr. LTWD Bldg, KM 5, La Trinidad",16.4617181,120.5885189,FALSE,9996786558
Benguet,MANKAYAN,"MANKAYAN, Benguet",COMELEC Office MANKAYAN,"Municipal Hall, Poblacion, Mankayan",16.8572492,120.7941421,TRUE,9219062327
Benguet,SABLAN,"SABLAN, Benguet",COMELEC Office SABLAN,"Municipal Complex, Poblacion, Sablan",16.4936394,120.5033299,TRUE,9958234776
Benguet,TUBA,"TUBA, Benguet",COMELEC Office TUBA,"Municipal Hall, Poblacion, Tuba",16.3912252,120.5622961,TRUE,09174608587 (GLOBE) / 09204918625
Benguet,TUBLAY,"TUBLAY, Benguet",COMELEC Office TUBLAY,"Municipal Hall, Acop, Caponga, Tublay",16.4751903,120.6329609,TRUE,(074) 4229182
Biliran,Almeria,"Almeria, Biliran",COMELEC Office Almeria,"Municipal Building, Brgy. Poblacion, Almeria, Biliran 6561",11.620278,124.381667,TRUE,9176226310
Biliran,Biliran,"Biliran, Biliran",COMELEC Office Biliran,"Old Municipal Building, Biliran, Biliran 6566",11.466667,124.475278,TRUE,9060180792
Biliran,Cabucgayan,"Cabucgayan, Biliran",COMELEC Office Cabucgayan,"Municipal Compound, Brgy. Magbangon, Cabucgayan, Biliran 6567",11.4729535,124.5749974,TRUE,9778117216
Biliran,Caibiran,"Caibiran, Biliran",COMELEC Office Caibiran,"Municipal Building, Caibiran, Biliran 6565",11.5723202,124.5813362,TRUE,9564960014
Biliran,Culaba,"Culaba, Biliran",COMELEC Office Culaba,"Municipal Compound, Culaba, Biliran 6564",11.6555955,124.540621,TRUE,9163233348
Biliran,Kawayan,"Kawayan, Biliran",COMELEC Office Kawayan,"Brgy. Poblacion, Kawayan, BIliran 6562",11.6799506,124.357023,FALSE,9277523794
Biliran,Maripipi,"Maripipi, Biliran",COMELEC Office Maripipi,"Maripipi, Biliran 6563",11.7784058,124.3484417,FALSE,9173111368
Biliran,Naval,"Naval, Biliran",COMELEC Office Naval,"Municipal Bldg., Brgy. P.I. Garcia, Naval, Biliran 6560",11.56179,124.3965267,TRUE,9455218799
Bohol,Alburquerque,"Alburquerque, Bohol",COMELEC Office Alburquerque,"Municipal Hall Bldg., Poblacion, Alburquerque, Bohol",9.6104193,123.956884,TRUE,NONE
Bohol,Alicia,"Alicia, Bohol",COMELEC Office Alicia,"Municipal Hall Bldg., Poblacion, Alicia, Bohol",9.8984336,124.4407729,TRUE,NONE
Bohol,Anda,"Anda, Bohol",COMELEC Office Anda,"Municipal Hall Bldg., Poblacion, Antequera, Bohol",9.743029,124.5755713,TRUE,NONE
Bohol,Antequera,"Antequera, Bohol",COMELEC Office Antequera,"Municipal Hall Bldg., Poblacion, Anda, Bohol",9.7809304,123.8981433,TRUE,NONE
Bohol,Baclayon,"Baclayon, Bohol",COMELEC Office Baclayon,"Municipal Hall Bldg., Poblacion, Baclayon, Bohol",9.622135,123.9130444,TRUE,NONE
Bohol,Balilihan,"Balilihan, Bohol",COMELEC Office Balilihan,"Municipal Hall Bldg., Poblacion, Balilihan, Bohol",9.7562216,123.9718584,TRUE,NONE
Bohol,Batuan,"Batuan, Bohol",COMELEC Office Batuan,"Municipal Hall Bldg., Poblacion, Batuan, Bohol",9.7840762,124.1491353,TRUE,NONE
Bohol,Bien Unido,"Bien Unido, Bohol",COMELEC Office Bien Unido,"Municipal Hall Bldg., Poblacion, Bien Unido, Bohol",10.1380834,124.3784462,TRUE,NONE
Bohol,Bilar,"Bilar, Bohol",COMELEC Office Bilar,"Municipal Hall Bldg., Poblacion, Bilar, Bohol",9.7069602,124.1044253,TRUE,NONE
Bohol,Buenavista,"Buenavista, Bohol",COMELEC Office Buenavista,"OEO, Buenavista, Bohol",10.0808818,124.1117182,FALSE,NONE
Bohol,Calape,"Calape, Bohol",COMELEC Office Calape,"Municipal Hall Bldg., Poblacion, Calape, Bohol",9.8905133,123.8718668,TRUE,038 507 9189
Bohol,Candijay,"Candijay, Bohol",COMELEC Office Candijay,"Municipal Hall Bldg., Poblacion, Candijay, Bohol",9.8179176,124.4962196,TRUE,NONE
Bohol,Carmen,"Carmen, Bohol",COMELEC Office Carmen,"Municipal Hall Bldg., Poblacion, Carmen, Bohol",9.824334,124.1983784,TRUE,NONE
Bohol,Catigbian,"Catigbian, Bohol",COMELEC Office Catigbian,"Municipal Hall Bldg., Poblacion, Catigbian, Bohol",9.8508256,123.9999075,TRUE,NONE
Bohol,Clarin,"Clarin, Bohol",COMELEC Office Clarin,"OEO, Clarin, Bohol",9.9626104,124.0244228,FALSE,NONE
Bohol,Corella,"Corella, Bohol",COMELEC Office Corella,"Municipal Hall Bldg., Poblacion, Corella, Bohol",9.6873884,123.9213409,TRUE,038 422 0352
Bohol,Cortes,"Cortes, Bohol",COMELEC Office Cortes,"Poblacon, Cortes, Bohol",9.7224822,123.8791768,FALSE,NONE
Bohol,Dagohoy,"Dagohoy, Bohol",COMELEC Office Dagohoy,"Municipal Hall Bldg., Poblacion, Dagohoy, Bohol",9.8963715,124.2711696,TRUE,NONE
Bohol,Danao,"Danao, Bohol",COMELEC Office Danao,"Municipal Hall Bldg., Poblacion, Danao, Bohol",9.9448786,124.2220646,TRUE,NONE
Bohol,Dauis,"Dauis, Bohol",COMELEC Office Dauis,"Municipal Hall Bldg., Poblacion, Dauis, Bohol",9.6252513,123.8651747,TRUE,NONE
Bohol,Dimiao,"Dimiao, Bohol",COMELEC Office Dimiao,"Municipal Hall Bldg., Poblacion, Dimiao, Bohol",9.6058011,124.162556,TRUE,NONE
Bohol,Duero,"Duero, Bohol",COMELEC Office Duero,"Poblacion, Duero, Bohol",9.7084523,124.406042,FALSE,038 530 0152
Bohol,Garcia Hernandez,"Garcia Hernandez, Bohol",COMELEC Office Garcia Hernandez,"Poblacion, Garcia Hernandez, Bohol",9.6137916,124.2957212,FALSE,NONE
Bohol,Getafe,"Getafe, Bohol",COMELEC Office Getafe,"Municipal Hall Bldg., Poblacion, Jetafe, Bohol",10.1497111,124.1535145,TRUE,038 514 9043
Bohol,Guindulman,"Guindulman, Bohol",COMELEC Office Guindulman,"Municipal Hall Bldg., Poblacion, Guindulman, Bohol",9.7619221,124.4879217,TRUE,NONE
Bohol,Inabanga,"Inabanga, Bohol",COMELEC Office Inabanga,"Municipal Hall Bldg., Poblacion, Inabanga, Bohol",10.0319052,124.0661494,TRUE,NONE
Bohol,Jagna,"Jagna, Bohol",COMELEC Office Jagna,"Municipal Hall Bldg., Poblacion, Jagna, Bohol",9.6501914,124.3661633,TRUE,038 531 8696
Bohol,Lila,"Lila, Bohol",COMELEC Office Lila,"Poblacion, Lila, Bohol",9.5906941,124.0953479,FALSE,038 536 0051
Bohol,Loay,"Loay, Bohol",COMELEC Office Loay,"Poblacion, Loay, Bohol",9.6001784,124.0105155,FALSE,NONE
Bohol,Loboc,"Loboc, Bohol",COMELEC Office Loboc,"Municipal Hall Bldg., Poblacion, Loboc, Bohol",9.6364434,124.0318967,TRUE,NONE
Bohol,Loon,"Loon, Bohol",COMELEC Office Loon,"OEO, Loon, Bohol",9.7997626,123.7945228,FALSE,NONE
Bohol,Mabini,"Mabini, Bohol",COMELEC Office Mabini,"Municipal Hall Bldg., Poblacion, Mabini, Bohol",9.8650156,124.5231626,TRUE,NONE
Bohol,Maribojoc,"Maribojoc, Bohol",COMELEC Office Maribojoc,"Municipal Hall Bldg., Poblacion, Maribojoc, Bohol",9.7409309,123.8429701,TRUE,NONE
Bohol,Panglao,"Panglao, Bohol",COMELEC Office Panglao,"Municipal Hall Bldg., Poblacion, Panglao, Bohol",9.5791851,123.7452642,TRUE,NONE
Bohol,Pilar,"Pilar, Bohol",COMELEC Office Pilar,"Municipal Hall Bldg., Poblacion, Pilar, Bohol",9.836587,124.3336883,TRUE,NONE
Bohol,PresCarlosPGarcia,"PresCarlosPGarcia, Bohol",COMELEC Office PresCarlosPGarcia,"Municipal Hall Bldg., Poblacion, Pres. C.P. Garcia, Bohol",10.1205663,124.5532597,TRUE,NONE
Bohol,Sagbayan,"Sagbayan, Bohol",COMELEC Office Sagbayan,"Municipal Hall Bldg., Poblacion, Sagbayan, Bohol",9.9131622,124.0932483,TRUE,9399139898
Bohol,San Isidro,"San Isidro, Bohol",COMELEC Office San Isidro,"Municipal Hall Bldg., Poblacion, San Isidro, Bohol",9.8595624,123.9562221,TRUE,NONE
Bohol,San Miguel,"San Miguel, Bohol",COMELEC Office San Miguel,"Municipal Hall Bldg., Poblacion, San Miguel, Bohol",9.9863216,124.3385695,TRUE,NONE
Bohol,Sevilla,"Sevilla, Bohol",COMELEC Office Sevilla,"Municipal Hall Bldg., Poblacion, Sevilla, Bohol",9.7032575,124.0464752,TRUE,NONE
Bohol,Sierra Bullones,"Sierra Bullones, Bohol",COMELEC Office Sierra Bullones,"Municipal Hall Bldg., Poblacion, Sierra Bullones, Bohol",9.8078938,124.2913422,TRUE,NONE
Bohol,Sikatuna,"Sikatuna, Bohol",COMELEC Office Sikatuna,"OEO, Sikatuna, Bohol",9.6878519,123.9740624,FALSE,NONE
Bohol,Tagbilaran City,"Tagbilaran City, Bohol",COMELEC Office Tagbilaran City,"OEO, Old City Hall Building, Tagbilaran City, Bohol",9.640552,123.8565764,TRUE,038 411 2479
Bohol,Talibon,"Talibon, Bohol",COMELEC Office Talibon,"Municipal Hall Bldg., Poblacion,Talibon, Bohol",10.1491821,124.3248315,TRUE,NONE
Bohol,Trinidad,"Trinidad, Bohol",COMELEC Office Trinidad,"OEO, Trinidad, Bohol",10.0782446,124.3432035,FALSE,NONE
Bohol,Tubigon,"Tubigon, Bohol",COMELEC Office Tubigon,"OEO, Tubigon, Bohol",9.9515287,123.9618897,FALSE,NONE
Bohol,Ubay,"Ubay, Bohol",COMELEC Office Ubay,"OEO, Ubay, Bohol",10.0540129,124.4740811,FALSE,038 518 2440
Bohol,Valencia,"Valencia, Bohol",COMELEC Office Valencia,"Municipal Hall Bldg., Poblacion, Valencia, Bohol",9.6097437,124.2047074,TRUE,038 422 0353
Bukidnon,Baungon,"Baungon, Bukidnon",COMELEC Office Baungon,"Blk 22, Lot 7, Xavier Hieghts, Upper Balulang, Cagayan de Oro",8.3126139,124.6872041,FALSE,
Bukidnon,Cabanglasan,"Cabanglasan, Bukidnon",COMELEC Office Cabanglasan,"Blk 1, Lot 24, Amethyst St., Legacie Country Homes, Brgy. San Jose, Malaybalay City .",8.0773336,125.2987545,FALSE,
Bukidnon,Damulog,"Damulog, Bukidnon",COMELEC Office Damulog,"Purok 4, Pob. Damulog, Bukidnon",7.4871764,124.9465238,FALSE,
Bukidnon,Dangcagan,"Dangcagan, Bukidnon",COMELEC Office Dangcagan," Poblacion, Don Carlos, Bukidnon.",7.6121042,125.0071631,FALSE,
Bukidnon,Don Carlos,"Don Carlos, Bukidnon",COMELEC Office Don Carlos,"Balila, Lantapan, Bukidnon",7.6803647,124.9990723,FALSE,
Bukidnon,Impasug Ong,"Impasug Ong, Bukidnon",COMELEC Office Impasug Ong,"Impasugong, Bukidnon",8.3060497,124.9975379,FALSE,
Bukidnon,Kadingilan,"Kadingilan, Bukidnon",COMELEC Office Kadingilan,"Purok 3, Halapitan, San Fernando, Bukidnon",7.6001249,124.9099274,FALSE,
Bukidnon,Kalilangan,"Kalilangan, Bukidnon",COMELEC Office Kalilangan,"Bangbang, Kalilangan, Bukidnon",7.7469953,124.7469234,FALSE,
Bukidnon,Kibawe,"Kibawe, Bukidnon",COMELEC Office Kibawe,"Blk 2, Lot 15, Ofelia Village, Casisang, Malaybalay City, Bukidnon",7.5678321,124.9903224,FALSE,
Bukidnon,Kitaotao,"Kitaotao, Bukidnon",COMELEC Office Kitaotao,"9th21st St., Nazareth, Cagayan de Oro City",7.6391285,125.0082871,FALSE,
Bukidnon,Lantapan,"Lantapan, Bukidnon",COMELEC Office Lantapan,"St. Joseph, Village, Poblacion, Manolo Fortich, Bukidnon",7.9983082,125.0228905,FALSE,
Bukidnon,Libona,"Libona, Bukidnon",COMELEC Office Libona,"Phase 2, Reyes Village, Bugo Cagayan de Oro City.",8.3322722,124.7474107,FALSE,
Bukidnon,Malaybalay City,"Malaybalay City, Bukidnon",COMELEC Office Malaybalay City,"1150, Borja Compound, Central Village, Camamanan, Cagayan de Oro City",8.1550421,125.1305726,FALSE,
Bukidnon,Malitbog,"Malitbog, Bukidnon",COMELEC Office Malitbog,"B86, L25, Manresa Avenue, Phase 4, Xavier Estates, Cagayan de Oro City",8.5328902,124.8800965,FALSE,
Bukidnon,Manolo Fortich,"Manolo Fortich, Bukidnon",COMELEC Office Manolo Fortich,"Blk 6, Ramon Neri St., RER Phase 1, Kauswagan, Cagayan de Oro City",8.3678344,124.8663083,FALSE,
Bukidnon,Maramag,"Maramag, Bukidnon",COMELEC Office Maramag,"Blk 8, Lot 17, Silver Creek Town Homes, Carmen, Cagayan de Oro City.",7.7611218,125.0047932,FALSE,
Bukidnon,Pangantucan,"Pangantucan, Bukidnon",COMELEC Office Pangantucan,"Blk 36, Lot 20, Xavier Heights, Upper Balulang, Cagayan de Oro City",7.830027,124.8255595,FALSE,
Bukidnon,Quezon,"Quezon, Bukidnon",COMELEC Office Quezon,"807, Blk 26, Lot 14, Madula St., St. Joseph Subd,, Tankulan, Manolo Fortich, Bukidnon.",7.7314194,125.1005886,FALSE,
Bukidnon,San Fernando,"San Fernando, Bukidnon",COMELEC Office San Fernando,"Purok 8, Pob., Cabanglasan, Bukidnon.",7.9193517,125.3247038,FALSE,
Bukidnon,Sumilao,"Sumilao, Bukidnon",COMELEC Office Sumilao,"Blk 5, Lot 4, Phase 3, NHA, Casisang, Malaybalay City, Bukidnon",8.3288596,124.9796874,FALSE,
Bukidnon,Talakag,"Talakag, Bukidnon",COMELEC Office Talakag,"#34, 19th St., Nazareth, Cagayan de Oro City.",8.2314298,124.6042871,FALSE,
Bukidnon,Valencia City,"Valencia City, Bukidnon",COMELEC Office Valencia City,"102 Faustino Neri St., Blk12, RER Subd. 1, Kauswagan, Cagayan de Oro City",7.9028844,125.0898033,FALSE,
Bulacan,Angat,"Angat, Bulacan",COMELEC Office Angat,"Ground Floor, Municipal Compound, San Roque, Angat",14.9279194,121.0285324,TRUE,(044) 769-2194
Bulacan,Balagtas,"Balagtas, Bulacan",COMELEC Office Balagtas,"2nd Floor, Municipal Bldg. Wawa, (POB), Balagtas",14.81757881,120.9082055,TRUE,(044) 769-2342 / 0916-3002113
Bulacan,Baliuag,"Baliuag, Bulacan",COMELEC Office Baliuag,"Municipality of Baliuag, BS. Aquino Ave., Bagong Nayon, Baliwag",14.95927238,120.8992565,TRUE,044-7980391 loc.2652
Bulacan,Bocaue,"Bocaue, Bulacan",COMELEC Office Bocaue,"Municipal Bldg. B, Shangrila road, Igulot, Bocaue",14.79384397,120.942958,TRUE,0446920777 / 09989715021
Bulacan,Bulacan,"Bulacan, Bulacan",COMELEC Office Bulacan,"2nd Flr. Municipal Building, Camino Real Street, Brgy. San Jose, Bulakan",14.79419992,120.8787341,TRUE,044-7604276
Bulacan,Bustos,"Bustos, Bulacan",COMELEC Office Bustos,"Bustos Municipal Compound, Poblacion, Bustos",14.95362616,120.9189176,TRUE,044-761-1373
Bulacan,Calumpit,"Calumpit, Bulacan",COMELEC Office Calumpit,"Municipal Building Phase II, Balungao, Calumpit",14.91396489,120.7647515,TRUE,9311189367
Bulacan,Doña Remedios Trinidad,"Doña Remedios Trinidad, Bulacan",COMELEC Office Doña Remedios Trinidad,"Municipal Compound, Poblacion, Pulong Sampalok, Dona Remedios Trinidad",14.97071973,121.0645325,TRUE,0935-8960420
Bulacan,Guiguinto,"Guiguinto, Bulacan",COMELEC Office Guiguinto,"GMACC, Municipal Compound, Poblacion, Guiguinto",14.82746337,120.8789569,TRUE,(044) 802-6769
Bulacan,Hagonoy,"Hagonoy, Bulacan",COMELEC Office Hagonoy,"Municipal Compound, Sto. Nino, Hagonoy",14.83609225,120.7341506,TRUE,044-7947746
Bulacan,Malolos City,"Malolos City, Bulacan",COMELEC Office Malolos City,2nd Floor Msgr. V.C. Soriano Bldg. San Vicente Malolos City,14.8438567,120.8111453,FALSE,044-791-6891
Bulacan,Marilao,"Marilao, Bulacan",COMELEC Office Marilao,"2nd floor Annex Building, New Municipal Hall, Patubig, Marilao",14.7571577,120.9485105,TRUE,(044) 9198191 loc 2210
Bulacan,Meycauayan City,"Meycauayan City, Bulacan",COMELEC Office Meycauayan City,"Ground Flr. City Hall Bldg., Brgy. Camalig, Meycauayan City",14.77490795,120.9986284,TRUE,9653687244
Bulacan,Norzagaray,"Norzagaray, Bulacan",COMELEC Office Norzagaray,"Municipal Compound, A. Payumo St., Poblacion, Norzagaray",14.90498638,121.0423173,TRUE,0917-764-6555
Bulacan,Obando,"Obando, Bulacan",COMELEC Office Obando,"2nd Floor, Old Municipal Hall Building, Pag-asa (Pob.), Obando",14.70944254,120.9374315,TRUE,(02) 282-4241
Bulacan,Pandi,"Pandi, Bulacan",COMELEC Office Pandi,"2nd Flr., Municipal Bldg., S. Osmena St., Poblacion, Pandi",14.86557624,120.9583026,TRUE,(044) 769-0271
Bulacan,Paombong,"Paombong, Bulacan",COMELEC Office Paombong,"2nd Flr., Municipal Bldg., Poblacion, Paombong",14.8360784,120.7880877,TRUE,(044)-81-662-72
Bulacan,Plaridel,"Plaridel, Bulacan",COMELEC Office Plaridel,"Ground Flr., Municipal Building, A.C. Reyes St., Poblacion, Plaridel",14.88685461,120.8599519,TRUE,(044) 794-1792
Bulacan,Pulilan,"Pulilan, Bulacan",COMELEC Office Pulilan,"Municipal Gym Poblacion, Pulilan",14.90130839,120.8490002,TRUE,044-9132446
Bulacan,San Ildefonso,"San Ildefonso, Bulacan",COMELEC Office San Ildefonso,"E. Viudez St., Ground Floor, Municipal Building, San Ildefonso",15.07802045,120.9427841,TRUE,0955-915-4943 0923-449-8599
Bulacan,San Jose Del Monte City,"San Jose Del Monte City, Bulacan",COMELEC Office San Jose Del Monte City,"San Perdo St., Brgy. Poblacion I, City of San Jose Del Monte",14.81035463,121.0477784,FALSE,044 307 6606
Bulacan,San Miguel,"San Miguel, Bulacan",COMELEC Office San Miguel,"Bulwagang Sergio SM. Sison, San Miguel Municipal Hall, Poblacion, San Miguel",15.14041348,120.9773919,TRUE,(044)762-0945
Bulacan,San Rafael,"San Rafael, Bulacan",COMELEC Office San Rafael,"Ground Flr., Ricardo C. Silverio, Sr. Building, Government Center, Sampaloc, San Rafael",14.98288466,120.9277927,FALSE,0917-5170356
Bulacan,Santa Maria,"Santa Maria, Bulacan",COMELEC Office Santa Maria,"OEO, Municipal Bldg., Santa Maria",14.81933295,120.9604203,TRUE,(044) 6974654
Cagayan,ABULUG,"ABULUG, Cagayan",COMELEC Office ABULUG,"Office of the Election Officer Municipal Town Hall Building, Centro, Abulug, Cagayan",18.4434854,121.4572732,TRUE,
Cagayan,ALCALA,"ALCALA, Cagayan",COMELEC Office ALCALA,"Office of the Election Officer Alcala Municipal Gymnasium, Cento Norte, Alcala, Cagayan",17.9024399,121.6541034,TRUE,
Cagayan,ALLACAPAN,"ALLACAPAN, Cagayan",COMELEC Office ALLACAPAN,"Office of the Election Officer Allacapan town Hall, Centro West, Allacapan, Cagayan",18.225865,121.5560253,FALSE,
Cagayan,AMULUNG,"AMULUNG, Cagayan",COMELEC Office AMULUNG,"Office of the Election Officer New Building for National Offices LGU Compound , Centro 01, Amulung Cagayan",17.8363049,121.7231125,FALSE,
Cagayan,APARRI,"APARRI, Cagayan",COMELEC Office APARRI,"Office of the Election Officer Municipal Hall Grounds, Aparri, Cagayan",18.3573529,121.6374711,TRUE,
Cagayan,BAGGAO,"BAGGAO, Cagayan",COMELEC Office BAGGAO,"Office of the Election Officer 2nd Floor, Virgilio Gasa Herrero Memorial Gymnasium, E. Salvador St. San Jose, Baggao, Cagayan",17.9341539,121.7716914,FALSE,
Cagayan,BALLESTEROS,"BALLESTEROS, Cagayan",COMELEC Office BALLESTEROS,"Office of the Election Officer 2nd Floor Ballesteros Dry Goods Center, Rizal St., Centro East, Ballesteros, Cagayan",18.4094347,121.5147489,FALSE,
Cagayan,BUGUEY,"BUGUEY, Cagayan",COMELEC Office BUGUEY,"Office of the Election Officer 2nd Floor , Commercial Building, PoblacionCentro, Buguey, Cagayan",18.2882302,121.832126,FALSE,
Cagayan,CALAYAN,"CALAYAN, Cagayan",COMELEC Office CALAYAN,"Office of the Election officer Ground Floor Legislative Building, Calayan, Cagayan",19.2612602,121.4756285,FALSE,
Cagayan,CAMALANIUGAN,"CAMALANIUGAN, Cagayan",COMELEC Office CAMALANIUGAN,"Office of the Election Officer Barangay DacallaFugu, Camalaniugan, Cagayan",18.273536,121.6757107,FALSE,
Cagayan,CLAVERIA,"CLAVERIA, Cagayan",COMELEC Office CLAVERIA,"Office of the Election Officer Municipal Town Hall Building, Centro 02, Claveria, Cagayan",18.6051605,121.080641,TRUE,
Cagayan,ENRILE,"ENRILE, Cagayan",COMELEC Office ENRILE,"Office of the Election Officer Old Municipal hall, Guzman St. , Barangay 1, Enrile, Cagayan",17.5618133,121.7007067,TRUE,
Cagayan,GATTARAN,"GATTARAN, Cagayan",COMELEC Office GATTARAN,"Office of the Election Officer Ground Floor, Municipal Building, Barangay Centro Sur, Gattaran Cagayan",18.0608173,121.6453795,TRUE,
Cagayan,GONZAGA,"GONZAGA, Cagayan",COMELEC Office GONZAGA,"Office of the Election Officer Ground Floor, Legislative Building, Smart (Pob.) Gonzaga, Cagayan",18.2612024,121.9966488,FALSE,
Cagayan,IGUIG,"IGUIG, Cagayan",COMELEC Office IGUIG,"Office of the Election Officer Old Rural Health Center, Ajat, Iguig, Cagayan",17.7501663,121.7353806,FALSE,
Cagayan,LAL LO,"LAL LO, Cagayan",COMELEC Office LAL LO,"Office of the Election Officer P. Dupaya St. , Centro, Lallo, Cagayan",18.2000513,121.661997,FALSE,
Cagayan,LASAM,"LASAM, Cagayan",COMELEC Office LASAM,"Office of the Election Officer Town center, Centro 01, Lasam, Cagayan",18.0650426,121.6012061,FALSE,
Cagayan,PAMPLONA,"PAMPLONA, Cagayan",COMELEC Office PAMPLONA,"Office of the Election Officer 2nd Floor, MDRRMO Building, Centro, Pamplona, Cagayan",18.4641165,121.3405544,FALSE,
